"description","id","location","positionName","url"
"Delivery Driver/Warehouse
Burlington, MA
Great temp to perm opportunity for someone with Box Truck driving experience and a DOT card. Should have driven routes all over New England and be good with Boston driving. This is a 7 to 3:30 shift with possible overtime - will go perm for a great employee - excellent benefits This person will also help pack and unpack/load and unload truck before and after deliveries
Contact mhood@reardonassociates.com for more details.
Shipping and Receiving
Posted on Nov 07, 2019","40cf0e837c57ea7a","","Delivery Driver/Warehouse","https://www.indeed.com/rc/clk?jk=40cf0e837c57ea7a&fccid=aaa09a3fa576e5d5&vjs=3"
"Berkshire Healthcare Systems seeking temporary Infection Prevention Consultant to support our Massachusetts locations within our Skilled Nursing Facilities. This is a great opportunity to join our caring, compassionate team to assist current staff in the nursing care and support of our facility residents. The successful candidate will work within their area of infection control expertise ensuring the utmost in competent care and safety is consistently delivered to all residents. The Infection Prevention (IP) Consultant is responsible for monitoring adherence to Infection Control Policies and Procedures as well as collaborate with teams and individuals to create infection prevention strategies, provide feedback, and sustain infection prevention strategies during COVID pandemic.Qualified Candidate: Educational and Certification RequirementsBaccalaureate degree in nursing, public health, epidemiology, clinical laboratory science,medical technology or related field.Certification in Infection Control and Epidemiology preferredEssential Skills: Willingness to work in COVID positive settingAnalytical and Problem solvingCollaboration with local affiliate leadersStrong oral and written communication skillsAbility to develop and teach evidence-based guidelinesConflict resolutionProject managementExpertise in data collection and analysis, report writing, and data presentationLeadershipFamiliar with software technologiesReports to VP of Quality ManagementJob Duties: 1. Program Management:Evaluate the organizational infection prevention program for COVID.Collect and analyze organizational surveillance data for COVIDDevelop, evaluate and modify the surveillance plan based on the population(s) served, services provided, and analysis of surveillance data.Utilize epidemiologic principles to conduct surveillance and investigations.Develop, interpret and teach infection prevention and controlpolicies and protocols2. Design and Deliver EducationAssess and address learning needs of organization.Work in conjunction with the Director of Education to create educational goals, objectives and available educational tools and technology.3. Regulatory RequirementsFacilitate compliance with regulatory and accreditation standards.Stay current on infection prevention and control regulatory and accreditation standards.4. Performance ImprovementUtilize QAPI methodology as a means of enacting change.Monitor and analyze process and outcome measures to evaluate the effectiveness andsustainability.Participate in committees, teams and initiatives as indicated.5. Occupational HealthParticipate in the review of occupational health policies and proceduresAssess risk of occupational exposures to infectious disease, as requestedPerformance Standards (Job Expectations): 1. Professional AccountabilityMaintain certification and licensure requirements.Advocate for patient safety, health worker safety, and safe practices.Participate in an infection prevention and control professional organization/association(i.e.: APIC).2. CollaborationConsult and collaborate with local affiliate leaders and local, state, and federal public health officials, as needed.Involve multidisciplinary teams to ensure changes are vetted by all stakeholder groups.3. LeadershipUtilize principles of influence, leadership and change management.Bring enthusiasm, creativity and innovation to practice.Work collaboratively with others, providing direction when necessary.Readily share knowledge and expertise.4. Research and Implementation ScienceEvaluate (critically) research and evidence-based practices and incorporate appropriatefindings into routine practice.Integrate evidence-based practices into policies, guidelines, protocols and educationalstrategies.Identify barriers for implementation and develop strategies to minimize or removebarriers.Implement strategies to sustain efforts such as audit tools and meaningful feedback.5. InformaticsBe familiar with infection prevention software and other technology.Collaborate with IT to create meaningful electronic reports to enhance infectionprevention initiatives.6. Fiscal ResponsibilityConsider the financial/safety implications and clinical outcomes when makingrecommendations, evaluating technology and products, and developing policies andprocedures.Use a systematic approach to evaluate costsJob Types: Full-time, ContractSalary: $0.00 /hourContract Length:3 - 4 monthsWork Location:Multiple locationsBenefits:None","05cef4e91bd0a046","","Infection Control Consultant","https://www.indeed.com/company/Berkshire-Health-Systems/jobs/Infection-Control-Consultant-05cef4e91bd0a046?fccid=70aae970df4397c9&vjs=3"
"Number of Positions: 1
Position: Seasonal Office Support Specialist I
Location: Boston Harbor Island District Headquarters, Hingham, MA
Start date: 4/5/2020
End Date: 10/31/2020

About the Department of Conservation and Recreation:

The Department of Conservation and Recreation manages one of the largest and most diverse state parks systems in the nation and protects and enhances natural resources and outdoor recreational opportunities throughout Massachusetts. The DCR system includes over 450,000 acres of parks, forests, water supply protection lands, beaches, lakes, ponds, playgrounds, swimming pools, golf courses, skating rinks, trails and parkways.

The Department of Conservation and Recreation seeks qualified applicants for the position Seasonal Office Support Specialist I.

Provides administrative support to assigned personnel; assists with various duties including spreadsheet development, payroll information and data population/tracking and facilitation.


Schedules and attends meetings; maintains electronic meeting and event calendars.

Uses computer software or databases to prepare reports and compile data. Conducts research.

Creates and maintains database and spreadsheet files.

Responds to inquiries and provides information to internal and external contacts.

Assist with coordinating unit or department programs and activities.

Ensures office activities are operational and in compliance with standards or guidelines.

Responsible for screening phone calls.

Responsible for the organization and upkeep of detailed filing systems/file rooms.

Maintain contact with agency staff, external agency representatives and the general public.
Knowledge of the laws, rules, regulations, policies, procedures, specifications, standards and guidelines governing assigned agency or unit activities.
Knowledge of the types and uses of agency databases, documents and files.
Knowledge of state laws, procedures and guidelines.


Qualifications

First consideration will be given to those applicants that apply within the first 14 days.

Office Support Specialist I:

Applicants must have at least (A) two years of full-time, or equivalent part-time, experience in administrative work experience or (B) any equivalent combination of the required experience and the substitutions below:

Substitutions:

I. An Associate’s or higher degree with a major in business administration, business management or public administration may be substituted for the required experience.

II. An Associate’s or higher degree with a major other than in business administration, business management or public administration may be substituted for a maximum of one year of the required experience.


Education toward such a degree will be prorated on the basis of the proportion of the requirements actually completed.

Educational substitutions will only be permitted for a maximum of two years of the required experience.

An Equal Opportunity / Affirmative Action Employer. Females, minorities, veterans, and persons with disabilities are strongly encouraged to apply.


Official Title: Office Support Specialist I
Primary Location: United States-Massachusetts-Hingham - 30 Shipyard Drive
Job: Administrative Services
Agency: Department of Conservation & Recreation
Schedule: Full-time
Shift: Day
Job Posting: Feb 28, 2020, 11:56:28 AM
Number of Openings: 1
Salary: 1,763.78 Biweekly
If you have Diversity, Affirmative Action or Equal Employment Opportunity questions or need a Reasonable Accommodation, please contact Diversity Officer / ADA Coordinator: Agatha Summons - 617-626-1282
Bargaining Unit: 01-NAGE - Clerical/Administrative
Confidential: No","ce36afe2692b09ca","","Seasonal Office Support Specialist I, Boston Harbor Island State Park","https://www.indeed.com/rc/clk?jk=ce36afe2692b09ca&fccid=25d2167a5148eee2&vjs=3"
"Department:
IA Advancement Communications - JM (Matthew Parillo)
Job overview:
Work with the Assistant Vice President of Communications to manage the university's Phonathon program, overseeing 5 evening shifts per week, and handling day-to-day operations as well as support direct marketing activities of the department.

Job duties:
Manage 5 phone shifts, guiding and evaluating callers, gauging progress towards shift goals, coaching student employees, and assisting supervisors with shift responsibilities (includes evening hours)
Managing calling assignments, and calling pools, making daily assignments with the Assistant Vice President of Communications
Managing Phonathon student employee attendance, overseeing attendance log, handling caller scheduling.
Reporting on program data and statistics
Other responsibilities as needed as well as direct marketing support.
Closing Statement
Brandeis University is committed to providing its students, faculty and staff with an environment conducive to learning and working and where all people are treated with respect and dignity. Toward that end, it is essential that Brandeis be free from discrimination and harassment on the basis of race, color, ancestry, religious creed, gender identity and expression, national or ethnic origin, sex, sexual orientation, pregnancy, age, genetic information, disability, military or veteran status or any other category protected by law (also known as membership in a ""protected class"").","933842059087be00","","Temporary Phonathon and Direct Marketing Worker","https://www.indeed.com/rc/clk?jk=933842059087be00&fccid=ba0bca2dfe130b96&vjs=3"
"Great opportunity exists for a full time, Adult Community Clinical Service (ACCS) Site Manager for our Mental Health Residential Program in Weymouth! The ideal candidate will demonstrate the following characteristics: flexible, team player, ability to provide leadership and motivate staff, ability to grow and learn in the position, and excellent communication skills.

Schedule: Monday through Friday 9am to 5pm

Responsibilities:

Management of a community-based site with adults with mental illness
Supervision of Residential Rehabilitation Educators and/or Residential Rehabilitation Coordinators
Monitor staff training
Monitor fiscal management of individual’s funds
Monitor site budgets
On-call responsibilities for designated site throughout the week and alternating weekends for the network
Liaison for service providers, family and guardians
Monitor physical well being of caseload and quality of individual treatment
Address physical plant needs

Highly competitive salary, comprehensive benefit package, and ability to work with an outstanding team!
Required Skills

Excellent communication and organizational skills
Ability to supervise staff and promote teamwork
Working knowledge of community based treatment, funding sources, and treatment regulations


Required Experience

BA in Psychology or related field preferred
At least two years of supervisory experience in human services field
CPR/FA and MAP certification will be required
Valid driver’s license and access to a personal vehicle

 Aspire Health Alliance is proud to be an Equal Opportunity Employer.","6a0527812117b383","","Residential Program Manager, Temporary Increased Salary, Apply Now","https://www.indeed.com/rc/clk?jk=6a0527812117b383&fccid=b290176d4650cd6d&vjs=3"
"Displaced by the current closures?Delivery is still functioning and currently in high demand.Contact-less Delivery training and personal safeguards provided.Keep some income flowing and don’t fall behind.Apply now atwww.bpijobs.comJob Types: Full-time, Part-time, TemporaryLicense:Driver's License (Required)Additional Compensation:TipsStore DiscountsWork Location:One locationMultiple locationsOn the roadBenefits:Flexible scheduleHours per week:Less than 1010-1920-2930-39This Job Is Ideal for Someone Who Is:Dependable -- more reliable than spontaneousAdaptable/flexible -- enjoys doing work that requires frequent shifts in directionDetail-oriented -- would rather focus on the details of work than the bigger pictureHigh stress tolerance -- thrives in a high-pressure environmentThis Company Describes Its Culture as:Detail-oriented -- quality and precision-focusedOutcome-oriented -- results-focused with strong performance cultureStable -- traditional, stable, strong processesPeople-oriented -- supportive and fairness-focusedTeam-oriented -- cooperative and collaborativeSchedule:Day shiftNight shift8 hour shift10 hour shift12 hour shiftCompany's website:www.bpijobs.com","fd73634f9513bb3c","","Temp Positions Open Now!","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A6DT_rdqNjV-A3JMinkrgzA_W79Qz2dzw7tpFIJU2a3QDZtJuFWgawGNamgDG3t_u6ZGfovLmCyahrltwMpoJ3c172RR70ydnAGVpt3547z1T2V_fsVQOOBJkEMiriupRFglOr6TrwrzuGuHGUuKd7FJq5voVG8kJGt9xXM4Q0hin4fj1gimfJEcZT4IrsxkBKI_aQqRGdlgAa7jeY_6JAJO5QOHEv1FpW8Fr-DuD7DI4klN27wUtwChA06uEm5_CA7GplUp58rPxaGL57jHRe4a9U0KTeLBfd2GMB5V1GCVoprjzjdM7EYbua16Uv8gTt5s4Y2ZAfbyP5Tm2azlZyEo1Waot56gI6I3LzihEpoWiIgN4gaT8f_wT1DgmfktLturRnzbDYZaTLL0jP8fZMv9rzdwj9D_IY3hweu_T1tatThhoxQqkDnLZX2CxqB7QmjF5FUjxTAyMeMfNVPeyS&p=12&fvj=1&vjs=3"
"*Nutrition Assistant will work on our COVID floors. Currently a 3 month assignment. Has potential to be extended.Position Summary :As an integral piece of the clinical nutrition and culinary team, the nutrition assistant role is to assist the patients in their menu selections and thereafter process them to ensure that the patients receive their appropriate diet and requested items.Position Responsibilities:ssage machine in a timely manner and takes appropriate steps to ensure customer satisfaction.Prepare hot and cold production sheets and file accordinglyChecks food trays on the tray line for quality, accuracy, proper portions, and presentation.Check food trays anAssists patients with menu selections and enters them into computer.Reviews menu selections to ensure compliance to preferences, allergies, and prescribed diet.Relays relevant information back to dietitian or technician so that patient information is shared in a team-like atmosphere.Enters patient information in computer.Answers phone and med food trays to conform to kosher laws.Communicate any tray line concerns/ problems to kitchen supervisors.Prepare late trays as requested.Orient and train newly hired Nutrition Assistants.Follow safely and sanitation rules and regulations.Follow department and hospital policy and procedures.Perform other related duties as required or directed.Qualifications:High School science/ health classes encouraged with college level nutrition courses preferred.Food service experience at hospital setting preferredPrior experience as nutrition assistant or knowledge of therapeutic diets preferred.Effective verbal, electronic and written communications skills using the English language requiredStrong customer service and team-focused interpersonal skills needed.Computer skills required. Previous experience with Computrition nutrition program a plus.Attention to detail and multi-tasking abilities required.Demonstrates ability to prioritize work, meet deadlines, and adapt to changing situations.Physical Requirements.Read computer screen for extended period of time.Repetitive typing on computer for extended period of time.Able to lift objects weighing 10 pounds or less occasionally.Able to push/pull objects using moderate effort occasionally.Must be able to stand in place for up to 1.5 hours consecutively.Able to concentrate on fine detail with constant interruptions on a frequent basis.Job Type: TemporarySalary: $12.00 to $15.00 /hourExperience:dietary: 1 year (Preferred)nutrition: 1 year (Preferred)Education:High school or equivalent (Required)Benefits:NoneSchedule:OtherWork Remotely:No","d5b226e1f8d2b2d4","","Nutrition Assistant - Temporary 3 months","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BKkfuJPTrXkHu4HPyalcellEWG9p6Ib8_aWoDxnsVR5ewiujwjWanHK5F89AWZRDD8jZoC_sGSPzX7j7LqdPTyyLHSyoAxuhMz03mvyMqfjR2OS04lTO-k_4zEUQv8aR3P3E4mCvrwwxXLSnlobAvXwFvoXInmG_nbTNxfFiys_doraqfiu3jccrkw3q8FXtbGRLdu2A0xuRM--nuli5Pu5jBaLK1tdwE4yLFhFGAM_1fbpQfUfeNV3fzRxtfmeTnbvoJkk8tH6XbZOTuZCCCWxY9MRMaLJRV7VZE08LTxkGzQnAvbgiDouztu035FKx2-6VzoSlkqdKG8I5_xVExJ5tHfDZBJnm_cHbvsF8_geZ7mH_38mRUjp1IBh7dI9Qtq2j59VP8f6x6bjCga3FZo4z_kysqnpptyb3reCzn5O0h0PV2ibuf6WGUC4KUr8xfIMnBIq5eUTA==&p=14&fvj=1&vjs=3"
"*Nutrition Assistant will work on our COVID floors. Currently a 3 month assignment. Has potential to be extended.Position Summary :As an integral piece of the clinical nutrition and culinary team, the nutrition assistant role is to assist the patients in their menu selections and thereafter process them to ensure that the patients receive their appropriate diet and requested items.Position Responsibilities:ssage machine in a timely manner and takes appropriate steps to ensure customer satisfaction.Prepare hot and cold production sheets and file accordinglyChecks food trays on the tray line for quality, accuracy, proper portions, and presentation.Check food trays anAssists patients with menu selections and enters them into computer.Reviews menu selections to ensure compliance to preferences, allergies, and prescribed diet.Relays relevant information back to dietitian or technician so that patient information is shared in a team-like atmosphere.Enters patient information in computer.Answers phone and med food trays to conform to kosher laws.Communicate any tray line concerns/ problems to kitchen supervisors.Prepare late trays as requested.Orient and train newly hired Nutrition Assistants.Follow safely and sanitation rules and regulations.Follow department and hospital policy and procedures.Perform other related duties as required or directed.Qualifications:High School science/ health classes encouraged with college level nutrition courses preferred.Food service experience at hospital setting preferredPrior experience as nutrition assistant or knowledge of therapeutic diets preferred.Effective verbal, electronic and written communications skills using the English language requiredStrong customer service and team-focused interpersonal skills needed.Computer skills required. Previous experience with Computrition nutrition program a plus.Attention to detail and multi-tasking abilities required.Demonstrates ability to prioritize work, meet deadlines, and adapt to changing situations.Physical Requirements.Read computer screen for extended period of time.Repetitive typing on computer for extended period of time.Able to lift objects weighing 10 pounds or less occasionally.Able to push/pull objects using moderate effort occasionally.Must be able to stand in place for up to 1.5 hours consecutively.Able to concentrate on fine detail with constant interruptions on a frequent basis.Job Type: TemporarySalary: $12.00 to $15.00 /hourExperience:dietary: 1 year (Preferred)nutrition: 1 year (Preferred)Education:High school or equivalent (Required)Benefits:NoneSchedule:OtherWork Remotely:No","d5b226e1f8d2b2d4","","Nutrition Assistant - Temporary 3 months","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BKkfuJPTrXkHu4HPyalcellEWG9p6Ib8_aWoDxnsVR5ewiujwjWanHK5F89AWZRDD8jZoC_sGSPzX7j7LqdPTyyLHSyoAxuhMz03mvyMqfjR2OS04lTO-k_4zEUQv8aR3P3E4mCvrwwxXLSnlobAvXwFvoXInmG_nbTNxfFiys_doraqfiu3jcw_X64tyr-f4iG6fzIM8q0i9RhUnaYMFY_yDu0Ps9cIEajlSyuEIgTGT5EKAYLisLzraEP69jTZAKCCJKVec7cMBTkWUZUSVFMNa7EPllYPRDYXqZqx1TyhKRxAQA8DhQtvtof_LS4g9Nfa-y7l3Uv6mhdqg574_M_v_mlSTNc-4b4ghXdtf01SKWof64hMAuVx_NV6mMaYWr-AqJ-awQEJjhTn5yPO1KmIrQSI36UeCFIxYUioVrZZkaAztMMdFhlD7q249vWcvBg6EZZvX1Sg==&p=14&fvj=1&vjs=3"
"UPS is hiring individuals to work as full-time, temporary, seasonal Tractor-Trailer Drivers. This position involves driving a tractor-trailer unit to one or more destinations and then returning to the original domicile during the same work shift. Some work is performed outdoors.

Seasonal Tractor-Trailer Drivers typically work weekdays (Monday through Friday) and are required to meet driver appearance standards. UPS Tractor-Trailer Drivers usually begin work in the evening and finish the following morning.

Applicants must pass a DOT physical and successfully pass a UPS road test. Qualified applicants must have a valid commercial driver’s license issued in the state that you live and a doubles endorsement is desired. Tractor-Trailer Drivers are expected to comply with UPS appearance guidelines and wear the company-provided uniform. UPS also requires a copy of your motor vehicle record driver abstract that has been issued within the past 30 days.

This job posting includes information about the minimum qualifications (including the UPS Uniform and Personal Appearance Guidelines), locations, shifts, and operations within the locations which may consider my application. An applicant or employee may request an exception or change to, or an accommodation of, any condition of employment (including the UPS Uniform and Personal Appearance Guidelines) because of a sincerely held religious belief or practice.
UPS is an equal opportunity employer. UPS does not discriminate on the basis of race/color/religion/sex/national origin/veteran/disability/age/sexual orientation/gender identity or any other characteristic protected by law","3d6b991d290084e7","","Tractor Trailer Driver","https://www.indeed.com/rc/clk?jk=3d6b991d290084e7&fccid=fcf465e707df52fb&vjs=3"
"Job Description They are responsible for the safety and security of the facilities they protect. Security Officers perform many tasks throughout their shifts; these tasks may include patrolling the facility on foot, working at the entrance to the facility and answering phones, greeting guests and employees. Our security officers act as a visible deterrent to crime and client rule infractions; detect suspicious activities and watch for criminal acts or client rule infractions at or near assigned post which may be a threat to the property, clients, guests or employees at the site. Essential Functions: Security officers may be asked to perform many essential functions at the facility they work at, although not an exhaustive list, these are a few of them: Officers ensure the facility is provided with high quality security services to protect people and property. Build, improve and maintain effective relationships with both client employees and guests. Greet guests and employees in a cheerful and welcoming manner. Answers questions and assists guests and employees. Remains flexible to ever changing environment; adapts well to different situations. Patrolling the facility on foot. Answering phones, greeting guests and employeesJob Type: TemporarySalary: $11.00 to $15.00 /hourExperience:sales: 1 year (Preferred)Security: 1 year (Preferred)Education:High school or equivalent (Preferred)Benefits:OtherSchedule:OtherWork Remotely:No","7ebd6a71923f07b9","","Security Officer","https://www.indeed.com/company/PChange-Protective-Services/jobs/Security-Officer-7ebd6a71923f07b9?fccid=7185f5e888b072d5&vjs=3"
"Seasonal Labor

â¯

Mahoney's is a family-owned and operated independent garden center withâ¯7 retail locations in the Boston area and on Cape Cod. For over 60 years, we have taken pride in offering the best selection of the highest quality plants, garden products and accessories around- with outstanding customer service to match!

â¯

We employ customer-driven people that are dedicated to creating a refreshing and extraordinary shopping experience. For our employees, we offer a fun, fast-paced, challenging environment and the opportunity for growth and success. We are committed to maintaining a work environment that encourages trust, hard work, efficiency, self-motivation, initiative, continuous improvement and teamwork. We provide an opportunity for personal and professional growth and a great employee discount too!

We are looking for hardworking and friendly seasonal labor associates who love people, plants and garden décor. Our labor associates play a very important role in the success of our stores.

Primary Responsibilities:

Pro-actively support movement of inventory and communicating information related to price changes, special sales, etc.
Move, replace and improve the presentation of inventory.
Prepare property for incoming stock.
Support offloading of delivery trucks.
Check and validate POs, Goods Received, invoices, packing slips, or similar related to the documentation, processing or control of inventory.
Be knowledgeable about product and its location on the property.
Water, deadhead and maintain live inventory.
General maintenance (sweep, shovel, dust, clean- includes bathrooms).
Unload delivery trucks; promptly and carefully.
Engage and assist customers.
Accept any assignment on the general floor (any location or department).

What We Offer


Flexible hours
Advancement opportunities
Paid training
25% Employee discount, some exclusions apply
Indoor/Outdoor working environment
Healthy work atmosphere

","f7a7e78bf4e39274","","Seasonal Labor-Concord","https://www.indeed.com/rc/clk?jk=f7a7e78bf4e39274&fccid=345699fa01847fd5&vjs=3"
"Our client has been long recognized a leader in the Greater Boston and New England area for over 45 years in the warehouse industry. Due to the recent increase in business, we are currently searching for candidates to fill our open positions for Temporary-to Hire opportunities for the warehouse.

Duties Include:
Perform material handling functions and order selecting
Using proper warehouse equipment.
Record transactions in the Warehouse Management System (WMS).

Requirements:
 Minimum least two years of Electric Pallet Jack Rider experience
 Computer, MS Word, and Excel skills
 Able to work overtime
 Customer service experience
Able to lift up to 50lbs

Benefits:
Growth opportunities
40hr work week, plus overtime
Pay $16.00/hr

Since 1984, The Reserves Network continues to partner with the finest employers to provide opportunities within the office, industrial, professional, and technical markets. As a family and veteran owned company, we focus on candidate experience and workplace culture for the nearly 20,000 employees we place annually.

for more information, contact our Northborough office at 508-622-3045
If interested, please apply online and send your resume to mnewlands@trnstaffing.com","d703102c0bc9ac6f","","Warehouse Associate","https://www.indeed.com/rc/clk?jk=d703102c0bc9ac6f&fccid=1f19c66f37af1893&vjs=3"
"id: bh4.10*** Our client near Dorchester, MA is looking for Direct Support Professionals to join their overnight team. Must be CPR/First Aid certified and have one (1) year of substance abuse/ addiction experience. The schedule is flexible and you're able to choose from 8-12 hours shift.**Full-time, Part-Time, and Per Diem hours available.Location:  Dorchester, MAResponsibilitiesmaintain a safe and secure environmentcleaning/housekeeping and administrative tasksMay supervise residents in the group and other program activities, groups and routinesprovide informal counseling and crisis intervention as assigned or as neededQualifications: High School DiplomaCPR/First Aid certifiedMAP Certification (Preferred)At least one (1) year of substance abuse/addiction experienceJob Types: Full-time, Part-time, Temporary, ContractExperience:direct support staff: 1 year (Preferred)Substance Abuse/Addiction: 1 year (Preferred)Education:High school or equivalent (Required)License:Driver's License (Preferred)CPR/First Aid (Required)MAP (Preferred)Benefits:NoneWork Remotely:No","69945626eabcdf9b","","Direct Support Staff *Overnights*","https://www.indeed.com/company/Norton-Staffing-and-Recruiting-Group/jobs/Direct-Support-Staff-Overnight-69945626eabcdf9b?fccid=18442cef76264b14&vjs=3"
"Department:
Graduate School of A&S - JM (Peggy Higgins)
Several Course Assistant positions are available through the Graduate School of Arts and Sciences. Course Assistant duties may include but are not limited to assisting the professor with: course preparation before and during the semester; Latte maintenance; grading essays exams and homework; syllabus design; writing exam questions. Course Assistants may be required to attend classes on a regular basis. Course Assistants may also be responsible for some instructional duties including the following: lead discussion sessions science labs and recitations and/or teach an occasional class. They may also be responsible for some student advising and may be required to hold office hours. Qualifications: Course Assistants must have successfully completed graduate-level coursework in the area to which he or she is assigned. Must have achieved high grades in the same class they are assisting in (or an equivalent course as determined by instructor or professor). Excellent interpersonal writing and communication skills Must demonstrate a high level of critical thinking and analysis Must demonstrate attention to detail and strong time-management capabilities
Closing Statement
Brandeis University is committed to providing its students, faculty and staff with an environment conducive to learning and working and where all people are treated with respect and dignity. Toward that end, it is essential that Brandeis be free from discrimination and harassment on the basis of race, color, ancestry, religious creed, gender identity and expression, national or ethnic origin, sex, sexual orientation, pregnancy, age, genetic information, disability, military or veteran status or any other category protected by law (also known as membership in a ""protected class"").","b70285d9a344e663","","Temporary Course Assistant","https://www.indeed.com/rc/clk?jk=b70285d9a344e663&fccid=ba0bca2dfe130b96&vjs=3"
"Medical Records Coordinator- (Non-Exempt) 40 hours- Temporary Position.

For over 35 years, North Hill, a not-for-profit senior living community located in Needham, Massachusetts, has provided vibrant living opportunities to people 65+ by offering a host of hospitality, wellness and health care services.
The Medical Records Coordinator position is responsible for compiling, processing, and managing resident medical information generated in Pines Edge Skilled Nursing Facility. He or she must be knowledgeable in the techniques used in health information management and the laws protecting the residents’/patient’s privacy regarding medical information. The Medical Records Coordinator reports directly to the Director of Nursing with matrix to the Director of Healthcare Services.
HOURS/SHIFTS- Non-Exempt- (40 Hours) Temporary position, up to 3 months
JOB SPECIFIC REQUIREMENTS
Process monthly Resident charges for billing and verify billing information for insurance purposes by the 5th of the month. Submit this information to the Business Office.
Works with Supply Vendor to establish PAR levels for supplies and appropriately bill residents.
Prepares medical record statistical reports for DNS and/or Administrator, and leadership team as directed. ensuring all information is current and up to date. Maintains credentialing to current standards of practice and CARF Accreditation Standards.
Maintains a computerized record of authorized/required release of information from the medical record for purposes other than operation, payment or treatment.
Audits Resident discharge chart and ensure it is scanned into the electronic health record.
Ensures medical records are coded, signed indexed and filed according to procedures.
Ensure all ancillary documentation is scanned into the electronic health record.
Completes monthly medical supply inventory and maintains data to ensure inventory information is accurate for the Business office.
Process weekly accounts payable, ensure the invoices are accurate, ensure invoices are coded according to budget, submit timely to Executive Assistant and appropriate signatures are received.
Participate in developing and maintaining the supply budget.
Highly Organized.
Ethical Conduct.
Communication skills (English)
Technical acumen (medical)High School diploma or equivalent.
EDUCATION AND EXPERIENCE
2 years’ general office experience in a Long Term Care facility.
Must have experience working in a Nursing Home.
Certificate or associate degree in health information technology.
Additional Eligibility Qualifications
Proficiency in PowerPoint, Excel, Word, and Medical Coding.
North Hill is committed to providing equal opportunity for employment and advancement to all team members and potential team members. North Hill does not discriminate in employment on the basis of race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age physical, mental or sensory disability, HIV Status, sexual orientation. gender identity and/ or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations.

North Hill offers a matching 401(k) plan that is fully vested, free meals, free parking, free uniforms, and a free on-site fitness center.","71dd42c5ede47ad8","","Medical Records Coordinator- Temporary up to 3 months","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BnrOtHXhsAqJH194GrLMumLwjB68KEoEZiaovO_FfRdXkUDxPfcT9aY-KYlvUsfeUY5_-3Ghh1GEFYnDvRZhsfaE4Y0N8TwOvwCtkNKZf4HwQS6PaJs1bMrTOkRZGZwqdccEnWA-Y7I_ElddQ_sKBRFl5zHEDdl0eSCesbobs0ZQwdGlM4zGyf07Hx2_Nv5YftLtCBzAFI5X2iUMHgJwhO98FVgFEX6evpx0OfcE-GrNgSsFraziUWXHptgV1fm_Q9Y3P7j_j-1rTU9WNHEYU3UxIyjkFCjGjJ6RNWJl1xcEV2CEnH4cJLEeWaKe41dUzvsQ4SBhCZisW3K_sW0vAn8QVsbtPHLjvwqsiiTESmYSnQj21PQWLYeXJCbbY3OeKADYjsfrM5ZlUvSRe4XyCreHhtmqe5d58sgkSCnuY6F1ilXN-82Dt5gZiRxwYDly7Oi8O1AoXqTXV7CImaxVdJVFxF7pClzSPF8Z73IRHIvS4hkO15mIPjSmUE5u0vP9Z88gGbGk6m75G26zCzWIAO&p=10&fvj=0&vjs=3"
