"description","id","location","positionName","url"
"Come Join Our Team To Support Local Hero's and Our Community!!!WE ARE HIRING IMMEDIATELY TO FILL OUR NEEDS TO SUPPORT CUSTOMERS AND ESSENTIAL PERSONNEL DURING THIS TIME AND BEYOND.Over 25 Years In Retail/Franchisee Operations.Great Reputation In QSR.Competitive Wages and Tips.Growth Opportunity.Flexible Hours/Schedule.Angiolillo Management Group is currently seeking a highly-energized, motivated individual, who wants to grow within an established management group.Currently seeking to hire all positions from Crew to Managers.~Part Time~Full Time~OvernightWe have (11) locations in the Chelsea, Everett, Arlington, North Reading, Lawrence and Merrimac Area.**PLEASE EMAIL CONTACT INFO, RESUME, and COVER LETTERJob Types: Full-time, Part-timeSalary: $13.00 to $15.00 /hourExperience:Dunkin': 1 year (Preferred)Location:Arlington, MA 02474 (Preferred)Additional Compensation:TipsStore DiscountsWork Location:One locationBenefits:Health insuranceDental insuranceRetirement planPaid time offFlexible scheduleHours per week:Less than 1010-1920-2930-39Schedule:Monday to FridayNo weekendsDay shiftNight shiftOvertime8 hour shiftOvernight shiftWork Remotely:No","29ed3e84317fcde1","","DUNKIN' **WE ARE STILL HIRING DURING COVID**","https://www.indeed.com/company/Angiolillo-Management-Group/jobs/Dunkin-We-Still-During-Covid-29ed3e84317fcde1?fccid=bacfc48d2512c4c4&vjs=3"
"IMMEDIATE NEED for CNA's!Interviews available virtually, on ZOOM platform or other platforms.During the COVID-19 crisis, we are offering up to $32 per hour starting rate as a special incentive if you work on the COVID-19 Unit.Full and Part time positions availableExcellent, competitive wage and benefits package! We also offer tuition reimbursement and free meals for all our staff!We are looking for dedicated, caring staff who enjoy taking care of the geriatric and disabled population.Skills and Qualifications: * Current nursing assistant certification (CNA) in the state of Massachusetts, or completion of program, pending state test for CNA certification* Current CPR, Dementia Care Training, first aid certifications a plus.* Flexible schedule, including availability to work evenings, weekends and holidays as neededKatzman Center for Living is a sub-entity of Chelsea Jewish Lifecare, a residential and post-acute care provider that consistently delivers high-quality, compassionate care while focusing on the development of innovative programs and services that enable individuals to live as independently as possible.Chelsea Jewish Lifecare has a friendly work environment with many long-time employees. We offer great benefits and a competitive compensation package including new wage scale and competitive benefits. We would love to meet you!Job Types: Full-time, Part-timeSalary: $19.00 to $32.00 /hourWork Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offFlexible scheduleTuition reimbursementSchedule:Day shiftNight shiftOvertimeOvernight shiftBenefit Conditions:Waiting period may applyWork Remotely:No","2f9852b480ef9826","","Certified Nursing Assistants - COVID-19 UNIT","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhID6gYoEwuUTtY0NOSza7lnznWfuFbCsQX1hjaRhqwC-fIaUY2YXgbtNZetqgUNb0HDiDFMYTduG2l2XcPjrt-L9CnJ7ckvJl3clUccuvSVJPf5jP1l8VshCm-M7Kq7u8xxL96_fMGWgglY4eryVEiMr2Dgxei-cwFfP5zp0bUPy2haIVEeL8xYF3SbkkGUOVs7nMCOdiSs1oXNZUqZw9zIabGk8qZK8rEEneiPtM0YZssmOokTvoXXe3FoBzFFm2EfK8FTUGoRrC8vUj6XpRgIA8hUk-Gkccl2K0SkMiCNlwYDvdi3k2YapgiizzZPSRGlrwXdP9XHhcwKxD42JAfnKfQSNwcPvAhvViMSHiuN9LzoeznSBKgVBjXycDQhBKVmC2kJrTwKV3DjzpMfcns9UzAqDYFTS0yo_u87nf9xi8Ysq6d_azsoAwYU046tQMqtMnF6KViE8Zj-uMNzvRRfNuO_6dEYQ=&p=2&fvj=1&vjs=3"
"Regional LPN - COVID-19 About Us: Metro One is the nation’s premier Loss Prevention and Security Organization, with more than 100 National Clients and 3,000 security personnel. Our employees are largely security officers, unarmed and armed, concierge officers, special event security, and trained and licensed personnel who work in retail, logistics, corporate, education and other industries and settings. Importantly, we are a Living Wage Employer, which elevated our wage and bill levels, and demands that we deliver.Regional LPN - COVID-19 - LPN for COVID-19 Screening Oversight and Response Summary: The COVID-19 Licensed Practical Nurse - LPN will oversee several sites where temperature readings are being collected as employees, guests and customers enter the work place or business and overseeing crowd monitoring to ensure social distancing procedures are being followed. The Regional LPN - COVID-19 will make corrections by coaching the workforce and re-training, as necessary. The Nurse will maintain compliance and ensure that life safety and health requirements are being met. The Nurse must be licensed by the state of employment and well-versed in health screening concepts, customer service, and best practices for social distancing and temperature reading procedures. The Licensed Practical Nurse -LPN will maintain awareness of CDC guidance and changes in their recommendations and share this information with the appropriate Metro One Management. The Regional LPN - COVID-19 will report to a Performance Manager or Business Leader depending on assignment. If needed, we would assist in getting candidate Security License.Regional LPN - COVID-19 Qualifications: Must be a Licensed Practical Nurse - LPN in the stateLPN LicenseMust have CPR/AED/FA certificationMust Be Willing To Travel on as needed basisAbility to take and interpret vital signs, including body temperaturesMeaningful and verifiable work historyExperience with customer interactionsEffective oral and written communication skillsAbility to travel locally from site to siteAbility to assess and evaluate situations effectivelyAbility to identify critical issues quickly and accurately and direct next stepsAbility to communicate with Client ManagementBe courteous and professional at all timesMust be willing to participate in the Company’s pre-employment screening process and continuously meet any applicable state, county and municipal requirements.Regional LPN - COVID-19 Screening Pay & Benefits: Salary ranges from $50-55k Health, Dental, Vision OfferedOpportunity for GrowthCompany paid uniforms and equipmentRegional LPN - COVID-19 Responsibilities: Oversee technicians who will record temperature screening and answers to screening questionsAbility to work with and communicate with our clients in terms of the temperature taking processTake notifications, respond, and provide direction for any person whose temperature reading is above normalAlert management if anyone displays symptomsOversee temperature screening in compliance with client’s site access procedureAssist in following CDC Guidelines of Social DistancingConduct Safety Checks - Ability to follow established safety policy and procedures and identifies and corrects conditions that affect safety in the workplace.Follow all requirements related to personal protective equipment, cleaning and distancingMaintain social distancing as neededEnsure conduct of Temperature Screening is according to client policies and proceduresReport/communicate temperature results as needed and or requiredInitiate appropriate protocols and notifications when COVID-19 symptoms are discoveredEscalation of issues and or incidents to regional supervisor/client management .Maintain required certifications, licensing and training to achieve professional competency as appropriate for the positionProvide assistance to customers, employees and visitors in a courteous and professional mannerOther duties and responsibilities may be assigned.Job Type: Full-timeSalary: $50,000.00 to $55,000.00 /yearExperience:Licensed Practical Nurse: 3 years (Preferred)Local Travel: 3 years (Preferred)License:Licensed Practical Nurse (Preferred)Benefits:Health insurance","ecf51eb06d3e53b8","","Regional LPN - COVID-19","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ArwPFAPHmDmUJC3oWYcFDedw4-FKl_V8p2NuvZNDgWP28AJVWZsDqa2Z0T_PARhdU68DV3Ip1SXMTZDSu5XiQWo6JEvrFdPZYsqKcKynpErhGk1RV5L4sy3p8Y-F9iULPXUrkk1xJ8kAAkeuKf6XGgYAMWdYaNqsgBn0vy1b3UKI9Li9KOJ65NPjyQCMJ0c-bsROr0esEehWXAb85gfwyECgOOz_u1jrIzI1Kr403gSWf3SrHQMpQOwHSgxi2znxCA34oKfJSe7tZvyK4l7xPVY1da-pIU2Q5xegmy0VPF3_ReogzqUJgCC7V3s6qCXTS65DGyuU4JT7NhQA3JR4MfCMerryE7vURTLfcIyyoRoa3hbCERu90q3KZn7fOxId4GyIrXaTrJe4IBZanwU26OJGmNKhjYviDEPmWvGQPLv0S2gDd0B3O-Z36cHSooF5vHvK1A1n2M9Q==&p=3&fvj=1&vjs=3"
"The Massachusetts Department of Public Health (DPH) seeks to hire an Infectious Disease Response Epidemiologist to conduct epidemiologic surveillance and investigations of healthcare associated infections, antibiotic resistance, vector-borne illnesses, vaccine preventable diseases and emerging infections such as novel coronavirus within the Bureau of Infectious Disease and Laboratory Sciences (BIDLS).

The selected candidate serves as an educational resource for professional and public groups regarding laws and regulations, activities dealing with communicable disease control, and helps to formulate disease prevention policies with intra-departmental working groups.

Duties and Responsibilities (these are a general summary and not all inclusive):
Conducts epidemiologic investigations of communicable disease clusters and outbreaks by interviewing cases and contacts (with local health departments, healthcare providers, other state health departments, CDC, etc).
Reviews case report forms submitted by local health departments for completeness, timeliness, adherence to exclusion policies, and institution of control measures.
Responds to general questions from the public, public health partners, healthcare providers, hospitals, etc. about communicable diseases affecting the public health and communicates the risks, prevention, and control measures associated with communicable diseases.
Assists the Office of Integrated Surveillance and Informatics Services (ISIS) in establishing and maintaining communicable disease surveillance systems.
Reviews surveillance data on an on-going basis to establish baselines and identify trends, outbreaks and clusters of communicable diseases.
Drafts summaries and final reports on investigations of communicable disease, participates in the development of advisories, press releases, alerts for the public, schools, and healthcare facilities.
Participates in working groups related to specific disease response areas by attending meetings and participating in conference calls to set policy and discuss response efforts.
Prepares and delivers educational materials and lectures to professional and public groups in order to maintain awareness and understanding of disease epidemiology and control.
Interprets the General Laws and Regulations regarding communicable diseases and advises health professionals and the public.
Stays informed of current trends and data in the epidemiology of infectious disease, by reviewing the professional literature and by attending, when feasible and appropriate, seminars, courses and conferences.
Responds to infectious disease emergencies on 24-hours/7 days a week basis by determining appropriate control methods in order to alleviate the crisis.
Required Qualifications:
Knowledge of the principles and practices of epidemiology, general immunology, biology and disease processes.
Demonstrated familiarity of epidemiologic research methods and techniques.
Proven knowledge of the methods of statistical and scientific report writing including the ability to prepare and use charts and diagrams.
Preferred Qualifications:
Aptitude in adjusting to changing situations to meet emergency or changing program requirements and follow-up to ensure that higher priority cases are followed up first and in greater detail than less urgent cases.
Skilled in eliciting sensitive and confidential information.
Able to work well independently.
Proficiency using statistical analysis software, such as Stata, SAS, or R as well as Microsoft Programs including Access, Excel, PowerPoint and Word.
About the Department of Public Health

The mission of the Massachusetts Department of Public Health (DPH) is to prevent illness, injury, and premature death, to assure access to high quality public health and health care services, and to promote wellness and health equity for all people in the Commonwealth.

We envision a Commonwealth in which all people enjoy optimal health. Massachusetts ranks among the healthiest of states according to comparative analyses, but we face numerous challenges, including chronic and infectious disease, substance abuse, violence, preventable hospitalizations, and health disparities.

DPH coordinates programs and policies to address specific diseases and conditions and offer services to address the needs of vulnerable populations. We also develop, implement, promote, and enforce regulations and policies to assure that the conditions under which people live are most conducive to health and enable people to make healthy choices for themselves and their families. We license health professionals, healthcare facilities and a variety of businesses that impact public health. We operate the state laboratory and four public health hospitals. We monitor health status and manage vital records including births, marriages and deaths. We educate people about public health issues and work closely with local boards of health and community partners to identify and solve public health problems.

Total Compensation:

As an employee of the Commonwealth of Massachusetts you are offered a great career opportunity influencing a wide-spectrum of services to the diverse populations we serve - but it's more than a paycheck. The State's total compensation package features an outstanding set of employee benefits which you should consider towards your overall compensation, including:
75% state paid medical insurance premium
Reasonable Dental and Vision Plans
Flexible Spending Account and Dependent Care Assistance programs
Low cost basic and optional life insurance
Retirement Savings: State Employees' Pension and a Deferred Compensation 457(b) plan
11 paid holidays per year and competitive Sick, Vacation and Personal Time
Tuition benefit for employee and spouse at state colleges and universities
Short-Term Disability and Extended Illness program participation options
Incentive-based Wellness Programs
Professional Development and Continuing Education opportunities
Qualified Employer for Public Service Student Loan Forgiveness Program
Pre-Offer Process:

A criminal background check will be completed on the recommended candidate as required by the regulations set forth by the Executive Office of Health and Human Services prior to the candidate being hired. For more information, please visit http://www.mass.gov/hhs/cori

Education, licensure and certifications will be verified in accordance with the Human Resources Division’s Hiring Guidelines.

Education and license/certification information provided by the selected candidate(s) is subject to the Massachusetts Public Records Law and may be published on the Commonwealth’s website.

For questions regarding this requisition, please contact Executive Office of Health and Human Services Human Resources at 1-800- 510-4122 Ext. #2


Qualifications

First consideration will be given to those applicants that apply within the first 14 days.

Applicants must have at least (A) four (4) years of full-time, or equivalent part-time, professional or technical experience in epidemiology, biology, biostatistics, toxicology, environmental science, environmental health, ecology, public health, chemistry, virology, immunology, bacteriology, microbiology, or statistics and (B) of which at least one (1) year must have been in a professional capacity or (C) any equivalent combination of the required experience and the substitutions below.
I. A Bachelor’s degree with a major in epidemiology, biology, biostatistics, toxicology, environmental science, environmental health, ecology, public health, chemistry, virology, immunology, bacteriology, microbiology, statistics, or other health-related field may be substituted for a maximum of two (2) years of the required (A) experience.
II. A Master’s degree with a major in epidemiology, biology, biostatistics, toxicology, environmental science, environmental health, ecology, public health, chemistry, virology, immunology,, bacteriology, microbiology, statistics, or other health-related field may be substituted for a maximum of three (3) years of the required (A) experience and one (1) year of the required (B) experience.*
Education toward such a degree will be prorated on the basis of the proportion of the requirements actually completed.
NOTE: Educational substitution will only be permitted for a maximum of one (1) year of the (B) experience.

An Equal Opportunity/Affirmative Action Employer. Females, minorities, veterans, and persons with disabilities are strongly encouraged to apply.
Official Title: Epidemiologist I
Primary Location: United States-Massachusetts-Boston-305 South Street
Job: Science
Agency: Department of Public Health
Schedule: Full-time
Shift: Day
Job Posting: Mar 2, 2020, 8:26:42 AM
Number of Openings: 1
Salary: 64,294.62 - 94,119.74 Yearly
If you have Diversity, Affirmative Action or Equal Employment Opportunity questions or need a Reasonable Accommodation, please contact Diversity Officer / ADA Coordinator: Nahomi Carlisle - 617-624-5471
Bargaining Unit: 09-MOSES - Engineers/Scientists
Confidential: No","8e5d7e1ade22023f","","Infectious Disease Response Epidemiologist","https://www.indeed.com/rc/clk?jk=8e5d7e1ade22023f&fccid=25d2167a5148eee2&vjs=3"
"At Dimock we heal and uplift individuals, families and communities. Our vision is to redefine the model of a healthy community by creating equitable access to comprehensive health care and education.The current COVID-19 situation is a great opportunity to stand together ""as one"" and care for each other. Paying particular attention to the under served and people with special needs.Your role as Residential Coordinator (Staff Support) is critical in our mission, more than ever.If you are positive, if you feel like helping others is a great cause or your call in life, please contact us, we are in urgent need of people like you.This Residential Coordinator will be supporting our clients in need and will obtain great experience in the human services arena.Our compensation is very competitive!Job Type: TemporarySalary: $19.00 to $22.00 /hourWork Location:One locationBenefits:OtherThis Company Describes Its Culture as:Detail-oriented -- quality and precision-focusedInnovative -- innovative and risk-takingOutcome-oriented -- results-focused with strong performance culturePeople-oriented -- supportive and fairness-focusedThis Job Is:Open to applicants who do not have a high school diploma/GEDA good fit for applicants with gaps in their resume, or who have been out of the workforce for the past 6 months or moreA good job for someone just entering the workforce or returning to the workforce with limited experience and educationOpen to applicants who do not have a college diplomaSchedule:Weekends requiredDay shiftNight shiftOvertime8 hour shift","e6d8d414de051574","","Residential Counselor (Support Staff) ---Urgent!","https://www.indeed.com/company/The-Dimock-Center/jobs/Residential-Counselor-e6d8d414de051574?fccid=ce0b67fb9b8a4a12&vjs=3"
"Organization
U.S. Environmental Protection Agency (EPA)
Reference Code
EPA-REG1-2020-0001
How to Apply
A complete application consists of:
An application
Transcript(s) – For this opportunity, an unofficial transcript or copy of the student academic records printed by the applicant or by academic advisors from internal institution systems may be submitted. All transcripts must be in English or include an official English translation.
A current resume/CV, including academic history, employment history, relevant experiences, and publication list
Two educational or professional recommendations

All documents must be in English or include an official English translation.
If you have questions, send an email to EPArpp@orau.org. Please include the reference code for this opportunity in your email.
Application Deadline
5/22/2020 3:00:00 PM Eastern Time Zone
Description
Applications will be reviewed on a rolling-basis.
A research opportunity is currently available at the U.S. Environmental Protection Agency’s (EPA), Region 1 Water Division, Surface Water Branch, Watershed and Nonpoint Source Management Section located in Boston, Massachusetts. This opportunity will involve efforts towards research topics of interest to the Southeast New England Program (SNEP).
SNEP is a geographically-based program intended to serve as a collaborative framework for advancing ecosystem resiliency, protecting and restoring water quality, habitat, and ecosystem function, and developing and applying innovative policy, science, and technology to environmental management in southeast coastal New England. A critical aspect of this framework is the integration of physical processes, water quality, and critical habitat at a regional, watershed, and/or landscape scale. This ecosystem-based approach increases the effectiveness of regional restoration efforts to enhance the impact and scale of local efforts and limit duplication. It enables sharing of financial and management resources, and builds sustainable frameworks and partnerships needed to invest in wise restoration and proactive measures over the long-term. More information on the program can be found here: https://www.epa.gov/snecwrp.
Under the guidance of a mentor, the participant will have the opportunity to be involved with a number of SNEP projects including but not limited to:
Investigating models/frameworks for ecological restoration prioritization
Investigating models/frameworks to determine high value and vulnerable areas in the SNEP region
Participating in Geographic Information Systems (GIS) mapping efforts in the SNEP region
Contributing to a “State of the Region” report
Researching the timing and extent of algal blooms in the region
Cataloging monitoring efforts and collaborations in the region
Identifying and researching key information gaps in water quality data in the SNEP region
Identifying and researching key information gaps and benefits of ecosystem services in the SNEP region as they pertain to water quality
Evaluating ecosystem services and functions provided by SNEP’s watersheds
Contributing to facilitation and report synthesis for SNEP’s Monitoring Subcommittee and Ecosystem Services Subcommittee
Assessing the effectiveness of innovative approaches to restore ecological integrity in SNEP coastal waters
Contributing to the planning and execution of workshops and Subcommittee meetings
Participating in identifying and sustaining involvement of stakeholders including contributing to the development of a SNEP communications plan
Investigating innovative regulatory tools, management approaches, and technological advances that may better incorporate ecosystem restoration practices as tools to improve water quality in the SNEP region, and beyond

This research opportunity will provide a unique chance to understand and participate in a regional scale effort to advance the tools and opportunities available for more collaborative and innovative management of environmental problems. The participant will be exposed to a broad range of environmental issues, both technical and policy, and will have the opportunity to interact with high-level stakeholders in the public, private, and nongovernmental sectors.
Anticipated Appointment Start Date: Summer 2020 (Please note: start date and interview process may be impacted by the current COVID-19 situation)
This program, administered by ORAU through its contract with the U.S. Department of Energy (DOE) to manage the Oak Ridge Institute for Science and Education (ORISE), was established through an interagency agreement between DOE and EPA. The appointment will initially be for one year and may be renewed upon recommendation of EPA contingent on the availability of funds. The participant will receive a monthly stipend commensurate with educational level and experience. The annual stipend will be $57,043. Proof of health insurance is required for participation in this program. The appointment is full-time at EPA in the Boston, Massachusetts, area. Participants do not become employees of EPA, DOE or the program administrator, and there are no employment-related benefits.
Qualifications
The qualified candidate should have received a master's degree in one of the relevant fields, or be currently pursuing the degree and will reach completion by August 31, 2020. Degree must have been received within five years of the appointment start date.
The candidate should live within, or be willing to relocate to, commuting distance of Boston. No relocation allowance will be provided. A candidate with a driver's license and personal vehicle is preferred
Preferred skills:
Communication skills (oral and written)
Experience conducting research on a team and independently
Experience with Microsoft Office Suite
Understanding of water quality and habitat restoration practices
Understanding of ecosystem management
Understanding of key ecological functions
Landscape/nature-based interventions
Monitoring approaches
Eligibility Requirements
Citizenship: U.S. Citizen Only
Degree: Master's Degree received within the last 60 months or anticipated to be received by 8/31/2020 11:59:00 PM.
Discipline(s):
Communications and Graphics Design
Computer Sciences
Earth and Geosciences
Engineering
Environmental and Marine Sciences
Life Health and Medical Sciences
Mathematics and Statistics
Other Physical Sciences
Social and Behavioral Sciences
Veteran Status: Veterans Preference, degree received within the last 120 month(s).","0d43e89677738b59","","EPA Postgraduate Research Opportunity in Environmental Science and Policy","https://www.indeed.com/rc/clk?jk=0d43e89677738b59&fccid=9ee66ada40315e6d&vjs=3"
"IMMEDIATE NEED for CNA's!Interviews available virtually, on ZOOM platform or other platforms.During the COVID-19 crisis, we are offering up to $32 per hour starting rate as a special incentive if you work on the COVID-19 Unit.Full and Part time positions availableExcellent, competitive wage and benefits package! We also offer tuition reimbursement and free meals for all our staff!We are looking for dedicated, caring staff who enjoy taking care of the geriatric and disabled population.Skills and Qualifications: * Current nursing assistant certification (CNA) in the state of Massachusetts, or completion of program, pending state test for CNA certification* Current CPR, Dementia Care Training, first aid certifications a plus.* Flexible schedule, including availability to work evenings, weekends and holidays as neededKatzman Center for Living is a sub-entity of Chelsea Jewish Lifecare, a residential and post-acute care provider that consistently delivers high-quality, compassionate care while focusing on the development of innovative programs and services that enable individuals to live as independently as possible.Chelsea Jewish Lifecare has a friendly work environment with many long-time employees. We offer great benefits and a competitive compensation package including new wage scale and competitive benefits. We would love to meet you!Job Types: Full-time, Part-timeSalary: $19.00 to $32.00 /hourWork Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offFlexible scheduleTuition reimbursementSchedule:Day shiftNight shiftOvertimeOvernight shiftBenefit Conditions:Waiting period may applyWork Remotely:No","2f9852b480ef9826","","Certified Nursing Assistants - COVID-19 UNIT","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhID6gYoEwuUTtY0NOSza7lnznWfuFbCsQX1hjaRhqwC-fIaUY2YXgbtNZetqgUNb0HDiDFMYTduG2l2XcPjrt-L9CnJ7ckvJl3clUccuvSVJPf5jP1l8VshCm-M7Kq7u8xxL96_fMGWgglY4eryVEiMr2Dgxei-cwFfP5zp0bUPy2haIVEeL8mAaja1Im8pG77O5tbglUH5XI9DHBoOQ7er4g8jUR2uDQq5MJqV99V6JQR78QcPE2ggQlG2QPTRehyf_KJZqQw29FMR6E6sGgGjrwt41ttNt422JQ-HzlsebmhFU4pFrAOQ30BHrzVuBkSGvHvQCiOi5G-r1PM4Oli4oqQv8bH1KWgAWCIJbC6nQfaY-CnGL4dNJDS0CAOiYz9YKpJSdxNCrHoGKoSne-EoReQoGxYwsVKYFgC5_AZzDZJPYQbq278qImF-P1-HmHb8IABgJpq2v0YxDy0vM_V1E3rYo8UMw=&p=3&fvj=1&vjs=3"
"Temporary COVID-19 Relief Nursing Assistants/Medical Assistants
Summary:
The COVID-19 Relief Nursing Assistant/Medical Assistant will provide compassionate and caring clinical support to homeless patients who are isolated, quarantined and/or COVID-19 positive.
Responsibilities:
The Nursing/Medical Assistant will provide the highest quality care to homeless patients at assigned sites in Boston by collaborating with the team RN. The position includes both clinical and administrative support. In accordance with the policies of Boston Health Care for the Homeless Program, procedures, protocols and standards of practice, this person participates in the delivery of patient care in collaboration with the multidisciplinary clinic team. The Nursing/Medical Assistant will work with registered nurses and providers throughout the shift to determine appropriate assignments, priorities, accurately collect requested patient data, perform basic patient testing, assist nurse/provider as needed.
Personal Protective Equipment will be provided.
Qualifications:
Medical Assistant Certification or Certified Nursing Assistant Certification
Emergency Medical Technician Certification
CPR Certification
Experience with an underserved population preferred
This is a temporary per diem position, requiring great flexibility. Hours will vary and can include 7am-7pm and 7pm-7am. Relief Medical Assistants and Nursing Assistants may be asked to work at various sites in Boston.
All applicants must provide proof of immunity to measles, mumps, rubella and varicella. Ability to pass a criminal background check and provide a minimum of 1 satisfactory supervisor reference required.

Does this amazing opportunity interest you? Then we'd love to hear from you.
An Equal Opportunity Employer.
T6gSVzIyCY","ad74a176a3e2359b","","COVID-19 Relief Nursing Assistants/Medical Assistants","https://www.indeed.com/rc/clk?jk=ad74a176a3e2359b&fccid=bb9deaec3fe3eab4&vjs=3"
"Our job description is below, but here's the scoop: We're in a weird bind in a weird time. Despite the coronavirus chaos all around, we're currently drowning in work, and we qualify as an essential company, so we're still trying to keep things going. One of our key guys had to leave to take care of family, and I don't expect him back for a while. So right now we're looking for someone who has the experience to join us and be immediately productive. We've got about 6 weeks of work booked, and then who knows. This might be a short-term gig, but if you join us and it's a good fit, and the world pulls out of its tailspin, it could turn in to a long-term job. If all this doesn't make you crazy, I'd love to hear from you.We are looking for an experienced architectural woodworker to join our company. The ideal candidate would be proficient in both solid wood and panel construction, and would have experience with veneering, curved work, and spray finishing. We are generalists, taking on a range of projects from solid wood furniture, custom cabinetry, door- and sash-making, molding reproduction, stair-building, and historical restoration. In a perfect world, our prospective colleague would also be willing to emerge from the safe confines of the shop to perform some amount of site carpentry. We can provide you with interesting work, skilled and supportive colleagues, a well-appointed modern shop, and competitive wages and benefits. If you are creative, thoughtful, and meticulous and would like to join a team of like-minded people, please send us a resume and cover letter; we look forward to meeting you.Job Type: Full-timeSalary: $20.00 to $35.00 /hourWork Location:Multiple locationsBenefits:Health insurancePaid time offProfessional development assistanceSchedule:Monday to FridayDay shift","101be9b132c075a5","","Architectural Woodworker - coronavirus edition","https://www.indeed.com/company/Trimitsis-Woodworking,-Inc./jobs/Architectural-Woodworker-101be9b132c075a5?fccid=35d40b98a85ecef4&vjs=3"
"IMMEDIATE NEED for CNA's!Interviews available virtually, on ZOOM platform or other platforms.During the COVID-19 crisis, we are offering up to $32 per hour starting rate as a special incentive if you work on the COVID-19 Unit.Full and Part time positions availableExcellent, competitive wage and benefits package! We also offer tuition reimbursement and free meals for all our staff!We are looking for dedicated, caring staff who enjoy taking care of the geriatric and disabled population.Skills and Qualifications: * Current nursing assistant certification (CNA) in the state of Massachusetts, or completion of program, pending state test for CNA certification* Current CPR, Dementia Care Training, first aid certifications a plus.* Flexible schedule, including availability to work evenings, weekends and holidays as neededKatzman Center for Living is a sub-entity of Chelsea Jewish Lifecare, a residential and post-acute care provider that consistently delivers high-quality, compassionate care while focusing on the development of innovative programs and services that enable individuals to live as independently as possible.Chelsea Jewish Lifecare has a friendly work environment with many long-time employees. We offer great benefits and a competitive compensation package including new wage scale and competitive benefits. We would love to meet you!Job Types: Full-time, Part-timeSalary: $19.00 to $32.00 /hourWork Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offFlexible scheduleTuition reimbursementSchedule:Day shiftNight shiftOvertimeOvernight shiftBenefit Conditions:Waiting period may applyWork Remotely:No","2f9852b480ef9826","","Certified Nursing Assistants - COVID-19 UNIT","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhID6gYoEwuUTtY0NOSza7lnznWfuFbCsQX1hjaRhqwC-fIaUY2YXgbtNZetqgUNb0HDiDFMYTduG2l2XcPjrt-L9CnJ7ckvJl3clUccuvSVJPf5jP1l8VshCm-M7Kq7u8xxL96_fMGWgglY4eryVEiMr2Dgxei-cwFfP5zp0bUPy2haIVEeL8Y926NPRCqfnezxpsXESbPPpB3eGKH85FM6q7JIXbGTpavgzeqxfWZCmWOd0dkQ7ErLuzsyR7liqsQZ5xZ_Z1BqkzVa4MR69G0F-I481KCHxOjP3O9nQfm1p7ngY6gwDJwCMkpITgRGFVEAHFZduAIWm_RTusocAbRoorjmnVJ4kaFA9PXM4RexrM59Cr_Me5UeHfpVpSD3k-CTGh6caPL-9GS2ahPn-PbFnsQat-5SnctxpP_drTQKMgemG8Jyeg1lvWrVV5ss-d-njnk0jaWRIoGQHYn3ii-DL50pqo8mM=&p=16&fvj=1&vjs=3"
"**PHONE INTERVIEWS AVAILABLE**Benefits Include: Weekly PaychecksDirect DepositFlexible ScheduleA Boston-area Hospital is currently seeking Mental Health Workers! The Mental Health Worker provides hands-on care to mental health patients with COVID-19.All Shifts Available! 7am-3pm, 3pm-11pm, 11pm-7amGreat opportunity for applicants looking for 8-hour shifts, days, evenings, or overnights. Full-time and part-time.Responsibility of the Mental Health WorkerProvide direct care services in the skills of daily living by instructing and/or assisting patients in feeding, bathing, dressing, oral and physical hygiene, self-preservation, etc.Taking and reporting vital signs to ensure the daily needs are metRequirements of the Mental Health WorkerExperience working with mental health patientsPatience in stressful situationsAbility to work flexible hoursA passion for helping othersPlease submit resume to Amanda for immediate consideration!(800) 442-5581 / (617) 471-7200EOEJob Types: Full-time, Part-timeExperience:Mental Health: 1 year (Required)Benefits:NoneSchedule:Other","ed4add69e6f06411","","Mental Health Worker - $30/hour **$500 SIGN-ON BONUS**","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CEa78LMfhfhe89RYgeg1dxSgNb0PJyODVR49EQbQZt0aW2QcH2Mi7ChBcyvhTuHFv-UxEibmQCntjL-FIgsqiRiduRHvYQnBZH0_oJ2cniY1XBPj8k_IT5oC7MIgiX-TopwzjiKmh9xljbu8r3zWFoyiyHMyw-Kj2mJj9uySvMEqxZWDOnq2QKQEQa7soaNLuBcb1W41lmFWWG34IzZIfUvJOzIQkmnBDJ8B2Z5HFyAbXjCQKy7cg7TuaexUOseId8RO3RPJL4Z3ScMqsepTLMOLgzzLL4Vhmt5LnPmna9KGuEJnUMWYdimS0tHHTWCmvMB954Z9xZnoKi3C6NCxE7wAiXY2hpx9B05FSx7YFv6uobcQ2P336rUl7PMwRKKFwm5LebeQsgZXPePzbrrbsiw2scFF69T6_bXw_MR9Sviy1oABdfOQl0UdeYgfYViabRQ4KH_dq-XMsgnIxnGWdx8QR35mqe6pRumLb0334YbBSywF4104xC&p=17&fvj=1&vjs=3"
