"description","id","location","positionName","url"
"At New England OB/GYN Associates, we understand that every employee is responsible for creating a positive patient experience and seek to hire and reward people that are willing to contribute to that environment.We have a full time opening for a Triage (LPN/RN) Nurse (36 hours/week):  Responsibilities include triaging patient phone calls in accordance with professional and office protocols. Perform nursing assessments and provide counseling and teaching to patient. Provide general nursing care to OBGYN patients (non-stress tests, injections) and assist providers with office procedures.Position requires a nursing license (LPN/RN). Labor & Delivery experience preferred. Minimum requirements: at least 1 year of inpatient or outpatient nursing experience in obstetrics or gynecology setting and the ability to function independently.Benefits include 11 paid holidays, no weekends, paid time off based on years of employment and a company sponsored pension and 401K plan. New England OB/GYN is a 13 physician, 4 Nurse Practitioner, and 1 Physician Assistant group affiliated with Brigham and Women & Hospital. We are located at Chestnut Hill Square in a new medical building with free parking.***Due to the COVID-19 pandemic this position will be partially remote with 1-2 days in office per week after training is completed.Job Type: Full-timeSalary: $29.24 to $36.55 /hourExperience:OBGYN: 1 year (Required)License:LPN/RN (Required)Work Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offParental leaveTuition reimbursementRelocation Assistance Provided:NoSchedule:No weekendsCompany's website:neobgyn.org","44da206bb7bc7208","","Triage Nurse OB-GYN","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0De_JLft-BhvOOsjz3zc4feOMJL9jyudUmGsAzYA8sL9Dj5NCB8VLZ1LAsp7jwGsasZk4UXcEwvZN2825ACvdU29qtmwHEvcmEQXRq7QitlrAdtj4qieGUjdQbNF94UZ1Fu-LCUZTzM1nEp2YpnreL8hcvyD0Cgat48zjklRLc9tUFMYtpjBSxQUn1Fu-J2gBS-I9lm3BN4MD9CBEUsc7Q-wz9UKvwsm2enaEDbXFtGA5QzEbSQ4J9Njj_jiv9EYitOFMFOAJZXNdkwknycE4WOzdMFDzLEIuJj4FCuoIFz0WFSPQircBtGTRQ1VxVSUm8GDS56A-GYJLAh51Af0xg0IX96OlfU4-NbzEH5_mM8144kZhGhtJ8GdYm-ozTgVHSdBKBT5MUsaHPxjQfo4TKVFIFbSdqlJf-GLQn9KwvDokCP0mEbYIfCTJUDIWv9T1A=&p=11&fvj=1&vjs=3"
"CNAs and HHAs and Nurses Needed to Care for Seniors in Assisted Living and /or HomesHAZARD BONUS PAY in addition to your hourly rateWith Covid-19 Positive cases, our clients are requesting assistance to staff their Facilities. In many cases, the COVID-19 positive cases are quarantined and in isolated sections of the buildings. Some requests are for one on one care. Strong bonuses for those cases. Others in client's homes.WE GIVE YOU FULL PPE FOR PROTECTION.Find Out why so many of your colleagues choose Traditions Home Health Services.You can expect: Solid PPE!* Excellent compensation* Direct deposit - weekly pay* Several assignments to choose from* Flexible schedule* Access to management 24/7 live* Free uniform - polo shirts* Appreciation and respect from everyone on the teamCall today to see if we have the right assignment for you. Also, numerous non-covid assignments available too.Call MaryAnn Berlo for more details. 617-315-4442www.traditionshhs.com* Paid advanced trainingJob Types: Full-time, Part-time, Temporary, ContractExperience:caregiver: 1 year (Preferred)long-term care: 1 year (Preferred)long term care: 1 year (Preferred)cna: 1 year (Preferred)Contract Renewal:LikelyAdditional Compensation:BonusesBenefits:Health insuranceVision insurancePaid time offFlexible scheduleHours per week:10-1930-39Employment Length:2 - 4 weeks1 - 3 monthsThis Company Describes Its Culture as:Outcome-oriented -- results-focused with strong performance cultureStable -- traditional, stable, strong processesPeople-oriented -- supportive and fairness-focusedTeam-oriented -- cooperative and collaborativeSchedule:Monday to FridayDay shiftNight shiftOvertime12 hour shiftOvernight shiftBenefit Conditions:Only full-time employees eligibleWork Remotely:No","169ad73d133b48ec","","CNAs pos COVID clients PPE+ Bonuses Plymouth, Braintree Waltham","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DuQ_Zaosb_gD5svA_OyGl9qlotDCDHZ1jF_H2rWjnXXNFRbqwLaQBTVOcJJ78KU-mT93pdAT27xV6vS1xgR-PYVfx4T8D2GRec5UUwS-SVXsLL6p-75zAqf8-Owz6uRA_USAkg3vYEYIM60j30l_otFGwn5A8ZWmIOr-sAUhFChXWZvca3T-VK-FaIWyx6jk88G4DC_1lkSfL0ghxvExYfcLEUzCfQXdyFAB2BNb0VWRYwrzGVBt-MxGyArqKg1DAgn7NisLK3FH4v4Xo675QOzWGWWzYKEcIsd-com8r0lH9caRKHOmtmQVed8kZCw5p8WmiOM2g-SLUJRiArFiMpFz-Fz81nIdYltwvIkC0yfuZRLcYEouIstO7aA4AMNxK4A0biQ98CH539XlQBsP_ZeUzPE_MA1OjQc8tjX_f8jrlqW_sHGHCX3wQofUEv69w93NKS6KqWsIFRjbcqpumi6TnEypHiBQ2TpEaWq7sCZFrP05dXvKtSphh69qrCfSc=&p=12&fvj=1&vjs=3"
"We are currently seeking several experienced Patient Care Assistants (PCA) to work in the Covid19 field hospital located in downtown Boston working with low acuity homeless population. This a temporary assignment for approx. 3 months and is starting immediately! Pay is commensurate with experience.Shift available: 7AM – 7PM (day) or 7PM – 7AM (night)Job Requirements:* At least 1 year of experience as a Patient Care Assistant - Hospital, Acute Care or Outpatient Setting required* Current BLS certification with the American Heart Association* Excellent communication skills, be extremely organized, detail oriented and be able to work in a fast paced environment* Must be flexible with scheduleIf you know someone who would be fit for a job here, and who you would enjoy working with, please send them our way!Also, if you are not interested in pursuing this position, please so kindly click you are not interested in pursuing new opportunities at this time. This response enables us to manage and only reach out to candidates looking for new opportunities immediately.Hiring during COVID-19Job Types: Full-time, TemporaryExperience:PCA: 1 year (Required)Hospital, Acute Care or Outpatient Setting: 1 year (Required)Education:High school or equivalent (Required)Work authorization:United States (Required)Work Location:One locationBenefits:NoneSchedule:Monday to FridayWeekends requiredDay shiftNight shift12 hour shiftWork Remotely:No","4d7cacf65a9e65a5","","Patient Care Assistant (PCA)","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BRFNXOnuVMRUZQ7rCJcPT6AZzGOyiQplEgVtxQeWC-VLkQm3ectATuwelNEsK5D_Zz2w2y4MfnVaiP2YRiEzkIhTDAb1xyyqXDVOZb4AeGsApEEEiJHsoFsDZwO2iXY63WJGIRKt0tlWHtkLl3D0PpQIMttr55u4KAFAKQkAl5KdL7CplgtFFGavomC-4AE2hC9P_hsMyQ7DLjFYcEc6nEAuSe_alxwYJf-zK__4utroQ-Jq3oT3j6wqLQaO_mN5avIimpS4hSqiazM9t4ndA0R6knMI8txalwSkCHXp2mcstCjcbYbt7HVW4HjJlDuU4gDsM2VZW-9FKTrKXdR3TJzBK2PlBrY7VfZ1Qc-x_RBgz9ObfWNeLnoBcM1zkuFILoJjbrzIh8EpepPWcDTyJEwDH27HXG5w8hFvLDOssDHIIBxctIqj51VITgj0H4-OJL7jqgpMDc9g==&p=13&fvj=1&vjs=3"
"Description:
The Lowell General Hospital Alternate Care Site is a 90-bed post-acute alternate care site to support patients recovering from the COVID19 virus, opening on Monday, April 20, 2020. This is a low acuity site that will serve as a disposition for patients requiring oxygen and medical oversight. There will be a range of medical services available consistent with post-acute care.
This is a negative pressure facility and staff will wear Tyvek suits. Nursing staff will work 8 hour shifts and will alternate: 2 hours in the hot site and 2 hours outside for documentation.
Location:
UMASS Lowell Recreation Center, 322 Aiken Street Lowell MA
Free on-site parking will be available for employees
Position Needed:
Nursing Assistants/Patient Care Technicians:
High School Diploma or GED required
Minimum one year of recent nursing assistant experience

Hours:
Per Diem positions are available for all shifts: days, evenings and overnights, including weekends. Candidates must be available to work a minimum of 8 hours per week.
Personal protective equipment (PPE) will be provided and a paid orientation session to provide training on proper use will be scheduled.

#LI-KW1","b5093aaf7729f54d","","Patient Care Technician, Nursing Assistant, CNA, COVID 19 Care Team","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CxCDTKWsB8kMUt-9SPEmE2jD-hRdvgIFkmh9NWV1mStMLBOyy_0CJ-7zp4ZVFx7sB-zxJPfi-18b97i7OCLCYSPgm1N4yrQRvCvcZN2qPztvBWQSv0ZGiySLLgALzuARK0lTjgTbbS3grSRluG17TciwfqH7rOOwAL8KzZK1ijj7Rxc_mOkT3EnicrsBHddJ206bClPhugJwL2_hyV9mLVB3vME_VL5-HvIJWCVUHjyqAawzMxcm9e_glhunTsTirGGeejIBHXFfRqk1HImCo_4h9R2SVTn4oyAc0rDzg6aR6jqoOdvS5BrmDhiwAjjcMtayRe9Q-uAVKnO2IWKOJxxhA75XDOZZpf6SC85hiRashdr_U34xI4okRjkr3fL-2ABcDTqLIpB7m7DXuUTfhvXCBz_2CoRR4JhBiuf6zG_aVW3jdJ629vgQwG2PgbOfROuflBc8p2gN1HghYl86gxnsNSXmTcmVNIMNfOvWtHNcqQcPTFGOmW4Fl0f_c894spssVEYJSCyg==&p=17&fvj=0&vjs=3"
"Are you a skilled craftsman or motivated trainee who wants to work with your hands in a safe environment? This is a unique opportunity to quickly jump on board within 48 hours if you’ve got what it takes..1) quick learner2) great work ethic3) valuable skills4) desire to excel5) highly coachable6) Wants to be recognized and compensated for your contributionsGF SPRAGUE is a 50 year company with a stellar reputation known for our impeccable craftsmanship. We are now experiencing an incredibly high demand from customers who need their work done now. We are working every day, safely as an essential business through this extraordinary time.We will continue to service what is sure to be a tremendous Pent up demand for the foreseeable future. You’ll spend most of your time up in clean safe fresh air.Our interview processQuick Interview (within 24 hrs)* > Quick Start (within 72 hrs) with either Skill*1)Slaters- the ability to remove, cut, install, flash, for either repair or full replacement2)Coppersmiths -the ability to install one or more of the following systemsRoofs-Flatlock/standing...seam Chimneys- caps/crickets Gutters & Downspouts-header boxes - Hips/Ridge/valleys/wash areas/corniceworkFYI -Most everything is custom prefabricated for you in our “State of the Art” shopOTHER REQUIREMENTS & ATTRIBUTESAbility to climb ladders onto roofsHave reliable means of transportationCoachable & Ability to take directionWillingness to learn and adaptWork productively and efficientlyCOMPENSATION & BENEFITSSuper Competitive PayHeath, dental, life, and disability insurancePaid holidays and vacation401k with company matchProfit sharing plan on 401kPaternity leave and sick timeTropical trips –when availableOpportunity for growth-Management & SalesBonus & Commission opportunitiesNational Competition, Awards, RecognitionLong Term CareerProject managers earn pay upgrade*DAILY RESPONSIBILITIESConsistently practice GF Sprague Corvid safe proceduresReport any signs of illness before arriving at work to your managerOtherwise, Report to worksite as directed at assigned day and timeJob Type: Full-timeTypical Salary range: $16.00 to $35.00 /hourApplication QuestionsYou have requested that Indeed ask candidates the following questions: What is your proudest moment?What are your related or specific trade skills?How many years of skilled experience do you have?Are you comfortable climbing onto roofs and staging?Do you have a valid Driver's License? reliable transportation?Are you willing to undergo a background check, per local law/regulations?Job Types: Full-time, ContractSalary: $18.00 to $35.00 /hourFull Time Opportunity:YesBenefits:Health insuranceDental insuranceRetirement planSchedule:Monday to FridayBenefit Conditions:Waiting period may applyOnly full-time employees eligibleWork Remotely:No","a9a655be782ce7a9","","SHEETMETAL INSTALLER- ESSENTIAL COVID SAFE BUSINESS needs YOU NOW!","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AwyiH-0gD-5cggNhBxZqrx__3uEcXj0NIuJLuPYkcllgMcr5UgSTY7dv4969VpdvlvIot924NM3S0uqKRhNR1iNCMnvRMnQJgXo1uXIqLs0JfSxSsFYlIPVeFQQxzaEsQU8jB52Y1k2xyc6_7mt9Erozvt36GIBhA60YZdxQGfYbEEgl9iBy_sxlCv9lSrQZUzViFPAuI25ujxPpc64fzAW3ojdQPI5jv3pKBum7RWxSdH70FFbTerlV0vPPpe7E1di1x-JYoRXlpz4npRxARhXLMnM9tF9VRHqfM9hsylVCA4Ew5rrSr7jUywRMrxMiECL79zu7Z9sb7wRf7SrS9tplfeS1DtBdGUOmvKpkcu4sSjvYqZgX8LpwENjWSSZPtItokGcJ5bhba5I3Dkt2eY-6H6NNLTcVWGyWXdu7zKbJu1X0wcd_ItI4ZuiRO9Gfjk6t4z1hHGThY5XHpxChBfitE6jp2slw1p0LVIgsb_W_wGh18Ogfv6GUL4Kzh_604=&p=18&fvj=1&vjs=3"
"Regional LPN - COVID-19 About Us: Metro One is the nation’s premier Loss Prevention and Security Organization, with more than 100 National Clients and 3,000 security personnel. Our employees are largely security officers, unarmed and armed, concierge officers, special event security, and trained and licensed personnel who work in retail, logistics, corporate, education and other industries and settings. Importantly, we are a Living Wage Employer, which elevated our wage and bill levels, and demands that we deliver.Regional LPN - COVID-19 - LPN for COVID-19 Screening Oversight and Response Summary: The COVID-19 Licensed Practical Nurse - LPN will oversee several sites where temperature readings are being collected as employees, guests and customers enter the work place or business and overseeing crowd monitoring to ensure social distancing procedures are being followed. The Regional LPN - COVID-19 will make corrections by coaching the workforce and re-training, as necessary. The Nurse will maintain compliance and ensure that life safety and health requirements are being met. The Nurse must be licensed by the state of employment and well-versed in health screening concepts, customer service, and best practices for social distancing and temperature reading procedures. The Licensed Practical Nurse -LPN will maintain awareness of CDC guidance and changes in their recommendations and share this information with the appropriate Metro One Management. The Regional LPN - COVID-19 will report to a Performance Manager or Business Leader depending on assignment. If needed, we would assist in getting candidate Security License.Regional LPN - COVID-19 Qualifications: Must be a Licensed Practical Nurse - LPN in the stateLPN LicenseMust have CPR/AED/FA certificationMust Be Willing To Travel on as needed basisAbility to take and interpret vital signs, including body temperaturesMeaningful and verifiable work historyExperience with customer interactionsEffective oral and written communication skillsAbility to travel locally from site to siteAbility to assess and evaluate situations effectivelyAbility to identify critical issues quickly and accurately and direct next stepsAbility to communicate with Client ManagementBe courteous and professional at all timesMust be willing to participate in the Company’s pre-employment screening process and continuously meet any applicable state, county and municipal requirements.Regional LPN - COVID-19 Screening Pay & Benefits: Salary ranges from $50-55k Health, Dental, Vision OfferedOpportunity for GrowthCompany paid uniforms and equipmentRegional LPN - COVID-19 Responsibilities: Oversee technicians who will record temperature screening and answers to screening questionsAbility to work with and communicate with our clients in terms of the temperature taking processTake notifications, respond, and provide direction for any person whose temperature reading is above normalAlert management if anyone displays symptomsOversee temperature screening in compliance with client’s site access procedureAssist in following CDC Guidelines of Social DistancingConduct Safety Checks - Ability to follow established safety policy and procedures and identifies and corrects conditions that affect safety in the workplace.Follow all requirements related to personal protective equipment, cleaning and distancingMaintain social distancing as neededEnsure conduct of Temperature Screening is according to client policies and proceduresReport/communicate temperature results as needed and or requiredInitiate appropriate protocols and notifications when COVID-19 symptoms are discoveredEscalation of issues and or incidents to regional supervisor/client management .Maintain required certifications, licensing and training to achieve professional competency as appropriate for the positionProvide assistance to customers, employees and visitors in a courteous and professional mannerOther duties and responsibilities may be assigned.Job Type: Full-timeSalary: $50,000.00 to $55,000.00 /yearExperience:Licensed Practical Nurse: 3 years (Preferred)Local Travel: 3 years (Preferred)License:Licensed Practical Nurse (Preferred)Benefits:Health insurance","ecf51eb06d3e53b8","","Regional LPN - COVID-19","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ArwPFAPHmDmUJC3oWYcFDedw4-FKl_V8p2NuvZNDgWP28AJVWZsDqa2Z0T_PARhdU68DV3Ip1SXMTZDSu5XiQWo6JEvrFdPZYsqKcKynpErhGk1RV5L4sy3p8Y-F9iULPXUrkk1xJ8kAAkeuKf6XGgYAMWdYaNqsgBn0vy1b3UKI9Li9KOJ65NElWQJ4Uo2mJw3n2B3V4vOxq15_xxf-qbQT2Wx4ukkP7qRxyucpuFjvEI78saD0wGPDAfk56XHV7RXvC5bBj9xd9B88YHPeNWLBGcb83yRiVwl3mPGhuQOfwRY6-Ws8dXCI58ByLMvSiHg9pInc1hO83-7lvQPAygiV9Td_zrkTu7ZeUefxhxEU1Agq79NfOLXZQTSr0y3BuJjKigvvGipf7knl7VqupIecG_HSN0NOB1-3Gu1hYeNfv6O2YmFZDlUxX4LMD223GAmkrrLrzsOA==&p=14&fvj=1&vjs=3"
"About Deaconess Abundant Life Communities at The Leland Home:

We are a distinctive retirement community, offering Assisted Living, Residential and Long Term Care services to our residents. We are recognized for and take pride in providing exceptional care, compassion and quality of life both to our residents and our employees. Working at The Leland Home is a chance to make a difference in the life of our residents and support the best quality of life for them.

https://www.lelandhome.org/

The Leland Home provides a safe and affordable residence for persons age 62 and over who desire or need assistance in their daily living. We seek to maintain the dignity and independence of our residents by offering a warm friendly and home-like setting.

We are actively taking every measure to protect our Residents and Employees, during the COVID19 situation.

Leland Home is seeking an experienced CNA to join our team.

The shift for this rewarding position will be from:

7:00pm-7:00am Tuesday-Friday

Qualifications:
Previous Alzheimer's and Dementia care experiencePrevious long-term care experienceMust remain awake for entire overnight shiftMust have availability to work rotating weekends and holidays as scheduledCurrent MA CNA license, in good standingA great team player and dependable personA passion for providing excellent care to the senior community

To apply, please submit your resume, via our company website,


EOE

Job Type: Part-Time
Required Skills

Required Experience","2f589f94328f41cd","","Certified Nursing Assistant - Waltham - 7:00pm-7:00am - Actively Hiring During COVID19","https://www.indeed.com/rc/clk?jk=2f589f94328f41cd&fccid=b3dcbc4dc16a74e9&vjs=3"
"The Massachusetts State Public Health Laboratory at the Department of Public Health (DPH) offers an opportunity for a professional Molecular Microbiologist with a strong laboratory science background to perform laboratory tests on human specimens in response to novel COVID-19 and other arboviral infections of public health importance. The incumbent will test environmental and clinical specimens for bio-threat agents using molecular techniques.

Duties and Responsibilities (these are a general summary and not all inclusive):
Conducts molecular and conventional testing for novel Coronavirus (causative agent of COVID-19) as well as other infectious agents of public health importance.
Performs immunologic tests, such as Enzyme Immunosorbent Assays (EIA) and Immunofluorescence Antibody Assay (IFA), and/or tissue culture techniques.
Completes Reverse transcription polymerase chain reaction (RT-PCR) to detect presence of respiratory infectious agents, arboviruses, bio-threat agents and other infectious diseases.
Assists in performing sequence analyses and enter test results into computer databases.
Ensures the laboratory areas and reagents are contamination-free.
Performs additional duties as required such as quality control, equipment maintenance, disposal of hazardous waste, and maintenance of frozen specimen collection.
Required Qualifications:
Knowledge of the concepts and theories of microbiology, immunology, molecular biology, basic microbiological, immunological, and molecular biology techniques (microbial culture techniques, biochemical tests, serology, sequencing, and nucleic acid-based detection assays)
Understanding of laboratory certifications and accreditations to ensure adherence to certification and accreditation requirements to meet regulatory requirements.
Demonstrated knowledge of the quality assurance practices (e.g., equipment maintenance, proficiency testing, method validation, staff competency, following standard operating procedures) specific to microbiology, immunological, and molecular biology test methods in a diagnostic setting.
Preferred Qualifications:
American Society for Clinical Pathology (ASCP) certified medical technologist.
Working Conditions:
Willingness to work under conditions of potential exposure to infectious agents.
Willingness to sign a confidentiality statement upon hire.
About the Department of Public Health:
The mission of the Massachusetts Department of Public Health (DPH) is to prevent illness, injury, and premature death, to assure access to high quality public health and health care services, and to promote wellness and health equity for all people in the Commonwealth. We envision a Commonwealth in which all people enjoy optimal health. Massachusetts ranks among the healthiest of states according to comparative analyses, but we face numerous challenges, including chronic and infectious disease, substance abuse, violence, preventable hospitalizations, and health disparities.

DPH coordinates programs and policies to address specific diseases and conditions and offer services to address the needs of vulnerable populations. We also develop, implement, promote, and enforce regulations and policies to assure that the conditions under which people live are most conducive to health and enable people to make healthy choices for themselves and their families. We license health professionals, healthcare facilities and a variety of businesses that impact public health. We operate the state laboratory and four public health hospitals. We monitor health status and manage vital records including births, marriages and deaths. We educate people about public health issues and work closely with local boards of health and community partners to identify and solve public health problems.

Total Compensation:
As an employee of the Commonwealth of Massachusetts you are offered a great career opportunity influencing a wide-spectrum of services to the diverse populations we serve - but it's more than a paycheck. The State's total compensation package features an outstanding set of employee benefits which you should consider towards your overall compensation, including:
75% state paid medical insurance premium
Reasonable Dental and Vision Plans
Flexible Spending Account and Dependent Care Assistance programs
Low cost basic and optional life insurance
Retirement Savings: State Employees' Pension and a Deferred Compensation 457(b) plan
11 paid holidays per year and competitive Sick, Vacation and Personal Time
Tuition benefit for employee and spouse at state colleges and universities
Short-Term Disability and Extended Illness program participation options
Incentive-based Wellness Programs
Professional Development and Continuing Education opportunities
Qualified Employer for Public Service Student Loan Forgiveness Program
Pre-Offer Process:
A criminal background check will be completed on the recommended candidate as required by the regulations set forth by the Executive Office of Health and Human Services prior to the candidate being hired. For more information, please visit http://www.mass.gov/hhs/cori

Education, licensure and certifications will be verified in accordance with the Human Resources Division’s Hiring Guidelines.

Education and license/certification information provided by the selected candidate(s) is subject to the Massachusetts Public Records Law and may be published on the Commonwealth’s website.

For questions, please contact the Executive Office of Health and Human Services HR at 1-800-510-4122 Ext. #2.

Qualifications

First consideration will be given to those applicants that apply within the first 14 days.

Minimum Entrance Requirements:

Applicants must have (A) at least three (3) years of full-time, or equivalent part-time, professional or academic research experience in microbiology, molecular biology, or medical laboratory technology, or (B) any equivalent combination of the required experience and the substitutions below.

Based on assignment, applicants must meet related Clinical Laboratory Improvement Act (CLIA) requirements for High Complexity Testing.

Incumbents may be required to have a current and valid motor vehicle driver’s license at a class level specific to assignment.

Substitutions:
I. A Bachelor’s degree with a major in microbiology, molecular biology, biology, medical laboratory technology, or equivalent scientific field may be substituted for two (2) years of the required experience.

II. A Master’s degree or higher with a major in microbiology, molecular biology, biology or equivalent scientific field may be substituted for the required experience.

An Equal Opportunity / Affirmative Action Employer. Females, minorities, veterans, and persons with disabilities are strongly encouraged to apply.

Official Title: Microbiologist II
Primary Location: United States-Massachusetts-Boston-305 South Street
Job: Science
Agency: Department of Public Health
Schedule: Full-time
Shift: Day
Job Posting: Mar 17, 2020, 6:34:14 AM
Number of Openings: 2
Salary: 61,255.74 - 90,084.80 Yearly
If you have Diversity, Affirmative Action or Equal Employment Opportunity questions or need a Reasonable Accommodation, please contact Diversity Officer / ADA Coordinator: Nahomi Carlisle - 617-642-5471
Bargaining Unit: 09-MOSES - Engineers/Scientists
Confidential: No","fc9ea17d054c2c25","","Junior Molecular Diagnostics Microbiologist","https://www.indeed.com/rc/clk?jk=fc9ea17d054c2c25&fccid=25d2167a5148eee2&vjs=3"
"We will be temporarily offering $15. 25-$18. 50 / hour based on experience as a result of COVID-19.
How you will serve our residents and our community:
Consistently and genuinely demonstrate the STARS principles of Service, Teamwork, Action, Reputation and Success in all activities and interactions.
Respond to resident requests for assistance that fall outside the scope of clinical and/or ADL care. Examples might include delivering packages, assisting with phone/video calls, retrieving out of reach items, making beds, etc.
Assist with in-apartment dining by delivering and setting up meals, refilling beverages, and delivering additional items as requested.
Partner with all departments to serve residents during modified operations. Examples may include supporting remote Vibrant Living Activities, collecting meal service trash, assisting with disinfecting and cleaning, and responding to call bells.
Conduct check-ins with Independent Living residents.
Encourage residents to engage in modified activities and provide companionship to foster positive mental health during challenging times.
Assist with laundry and light housekeeping tasks.
Monitor the community and take appropriate action to keep the environment safe, clean, and attractive.
Participate in and attend all in-service training and education programs as scheduled.
Other duties as assigned.
Supervisory responsibilities:
There are no supervisory responsibilities in this position.
With our residents in mind, the right candidate will have:
Ability to organize and manage multiple priorities.
Strong customer orientation to older adults.
Positive attitude, enthusiasm and energy and a passion to serve.
Ability to effectively communicate in English.
JSGYM","2cfbb3fe0bf90651","","Hospitality Assistant- COVID Taskforce","https://www.indeed.com/rc/clk?jk=2cfbb3fe0bf90651&fccid=793299c958642323&vjs=3"
"Global Research Associate


UPDATE (April 13, 2020): In the midst of the Covid-19 pandemic, we believe that helping smallholder farmers ensure their food security and livelihoods is more important than ever. Because PAD's advisory services are digital, we are able to continue and even expand most of our services while our staff work remotely from their homes. We are still actively hiring for the role below, and we encourage qualified applicants to apply.


PAD is a small, but fast-growing global non-profit that uses tech, data science and behavioral economics to provide targeted information to farmers in developing countries. Providing the right information to the right people, in the right way and at the right time, increases incomes, protects the environment and improves well-being. We are evidence-based: we test our interventions with randomised control trials to prove our impact and cost effectiveness, to simultaneously learn from and improve our service, and also to demonstrate our value to funders and partners. There are few programmes in international development that are as demonstrably cost-effective as ours. We currently work in seven countries in Africa and Asia, and we are expanding as more governments and organisations look for innovative ways to use new technologies to get information to people across the developing world.


We are looking for a driven, creative and independent person to join a high-performing, flexible team as a Global Research Associate. You will work in a non-hierarchical team and have opportunities to work closely with PAD and affiliated researchers and substantially contribute to PAD's research programs that test new ideas and measure their impacts.


Responsibilities

The Global Research Associate will be responsible for the following main tasks:

Work with PAD and affiliated Researchers to develop and implement a wide range of research projects, including randomized controlled trials
Work with and support country teams to ensure that research projects adheres to policies, procedures, and timelines
Conduct literature reviews and other desk research
Develop and update project documentation regularly
Manage, document, and clean project data sets and prepare them for analysis
Assist in conducting data analysis
Assist in managing partner relations and working with external stakeholders for implementation of field operations.
Work with the project team to write project reports
Work with PAD and affiliated Researchers to write research grant proposals, and journal articles.
Qualifications and experience

A bachelor's degree in economics, agricultural economics, public policy, statistics, or a closely related field.
Strong understanding of economics and familiarity with randomized evaluations.
Excellent knowledge of Stata or R or similar software for data analysis.
Excellent organizational skills, detail-oriented, and ability to work both independently and collaboratively.
Fluency in English. Demonstrated strong oral and written communication skills.
Strong interest in and commitment to PAD's mission to leverage technology to improve the lives of the poor at scale
Ability to work under time pressure and solve problems creatively.
Willingness to travel to project sites and conduct field work.
Proficiency in using SurveyCTO or a similar program for survey design a plus.
Experience working on field research in development economics.
Experience working on agricultural programs.
Previous work experience in developing countries.


 Position details

Full time
Start date: May or June 2020
Location: Nairobi or Kakamega, Kenya, Bhubaneswar, India, or one of our other country offices
Compensation: Commensurate with experience


To apply, please visit the PAD website and use the online application form. The job position will be reviewed on a rolling basis and we encourage you as soon as possible.","f87188b1fe1ec765","","Global Research Associate (Kenya, India, Various)","https://www.indeed.com/rc/clk?jk=f87188b1fe1ec765&fccid=7d0f7c2eecfd2f76&vjs=3"
